TICKER;DATE;SIGMA;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE
MICEXINDEXCF;19.04.2012;0.019100473;1468.55;1503.77;1467.21;1496.6;;
MICEXINDEXCF;20.04.2012;0.00567954;1496.6;1506.82;1485.13;1505.1;;
MICEXINDEXCF;23.04.2012;-0.025752442;1505.1;1505.14;1462.75;1466.34;;
MICEXINDEXCF;24.04.2012;-0.006096812;1466.27;1472.13;1445.8;1457.4;;
MICEXINDEXCF;25.04.2012;0.003053383;1457.42;1470.2;1457.14;1461.85;;
MICEXINDEXCF;26.04.2012;-0.010117317;1461.85;1467.17;1440.8;1447.06;;
MICEXINDEXCF;27.04.2012;0.015610963;1447.06;1469.87;1439.92;1469.65;;
MICEXINDEXCF;28.04.2012;0.002619671;1469.65;1474.35;1468.36;1473.5;;
MICEXINDEXCF;02.05.2012;-0.018635901;1473.5;1489.92;1445.69;1446.04;;
MICEXINDEXCF;03.05.2012;-0.002302841;1446.04;1456.54;1437.19;1442.71;;
MICEXINDEXCF;04.05.2012;-0.035745229;1442.73;1442.92;1385.75;1391.14;;
MICEXINDEXCF;05.05.2012;-0.003400089;1391.14;1392.55;1381.25;1386.41;;
MICEXINDEXCF;07.05.2012;-0.000916035;1386.41;1393.1;1350.14;1385.14;;
MICEXINDEXCF;08.05.2012;-0.000808583;1385.14;1399.58;1371.2;1384.02;;
MICEXINDEXCF;10.05.2012;0.017550324;1384.02;1418.11;1381.66;1408.31;;
MICEXINDEXCF;11.05.2012;-0.011581257;1408.31;1409.22;1373.35;1392;;
MICEXINDEXCF;12.05.2012;-0.004446839;1392;1392.82;1372.82;1385.81;;
MICEXINDEXCF;14.05.2012;-0.034918207;1385.81;1388.3;1333.72;1337.42;;
MICEXINDEXCF;15.05.2012;0.005480702;1337.42;1345.28;1311.67;1344.75;;
MICEXINDEXCF;16.05.2012;-0.007176055;1344.76;1345.08;1316.4;1335.1;;
MICEXINDEXCF;17.05.2012;-0.035435548;1335.08;1342.9;1282.59;1287.79;;
MICEXINDEXCF;18.05.2012;-0.012665108;1287.79;1293.44;1246.15;1271.48;;
MICEXINDEXCF;21.05.2012;0.021187907;1271.28;1298.49;1261.32;1298.42;;
MICEXINDEXCF;22.05.2012;0.002056345;1298.4;1307.09;1286.55;1301.09;;
MICEXINDEXCF;23.05.2012;-0.034232836;1301.02;1301.81;1251.92;1256.55;;
MICEXINDEXCF;24.05.2012;0.022227528;1256.55;1286.58;1241.58;1284.48;;
MICEXINDEXCF;25.05.2012;-0.002242152;1284.48;1295.03;1273.54;1281.6;;
MICEXINDEXCF;28.05.2012;0.007116105;1281.61;1304.28;1280.85;1290.72;;
MICEXINDEXCF;29.05.2012;0.028170324;1290.72;1329.35;1290.72;1327.08;;
MICEXINDEXCF;30.05.2012;-0.01415137;1327.08;1327.41;1300.07;1308.3;;
MICEXINDEXCF;31.05.2012;-0.001436979;1308.3;1327.26;1303.67;1306.42;;
MICEXINDEXCF;01.06.2012;-0.006383858;1306.43;1320.48;1278.56;1298.08;;
MICEXINDEXCF;04.06.2012;0.005993467;1298.08;1314.24;1280.1;1305.86;;
MICEXINDEXCF;05.06.2012;-0.00675417;1305.86;1320.65;1291;1297.04;;
MICEXINDEXCF;06.06.2012;0.012466848;1297.04;1317.4;1289.39;1313.21;;
MICEXINDEXCF;07.06.2012;0.017605714;1313.21;1340.35;1297.77;1336.33;;
MICEXINDEXCF;08.06.2012;-0.002551765;1336.38;1336.44;1315.94;1332.92;;
MICEXINDEXCF;09.06.2012;0.003863698;1332.92;1341.33;1332.92;1338.07;;
MICEXINDEXCF;13.06.2012;0.006247805;1338.07;1357.53;1333.37;1346.43;;
MICEXINDEXCF;14.06.2012;-0.000289655;1346.43;1348.48;1333.58;1346.04;;
MICEXINDEXCF;15.06.2012;0.021685834;1346.04;1379.74;1346;1375.23;;
MICEXINDEXCF;18.06.2012;0.010012871;1375.21;1393.14;1375.05;1389;;
MICEXINDEXCF;19.06.2012;0.000698344;1389.12;1397.34;1382.24;1389.97;;
MICEXINDEXCF;20.06.2012;-0.010993043;1389.97;1392.13;1370.94;1374.69;;
MICEXINDEXCF;21.06.2012;-0.008081822;1374.69;1382.67;1363.14;1363.58;;
MICEXINDEXCF;22.06.2012;-0.012049165;1363.58;1363.58;1342.23;1347.15;;
MICEXINDEXCF;25.06.2012;-0.012619233;1347.16;1349.63;1325.74;1330.15;;
MICEXINDEXCF;26.06.2012;0.009525242;1330.15;1349.78;1329.65;1342.82;;
MICEXINDEXCF;27.06.2012;0.01721005;1342.82;1366.25;1341.62;1365.93;;
MICEXINDEXCF;28.06.2012;-0.016852987;1365.93;1379.17;1341.01;1342.91;;
